"","ds","tv_spend","digital_spend","social_spend","search_spend","radio_spend","nps_score","type","solID","cluster","top_sol"
"2851",2022-10-23,421.131677392536,818.38776170136,200.411789494932,0,495.379334083905,7712.92147279906,"decompMedia","1_38_4",4,FALSE
"2852",2022-10-30,154.08442808785,485.161926445332,36.0022715426174,0,310.325053908543,7006.80515564634,"decompMedia","1_38_4",4,FALSE
"2853",2022-11-06,171.681545386201,335.523300467016,62.7435959813003,0,253.631093931481,8781.64760545639,"decompMedia","1_38_4",4,FALSE
"2854",2022-11-13,672.657217776791,183.776214784215,152.082753167985,0,873.524361372492,7390.22106400568,"decompMedia","1_38_4",4,FALSE
"2855",2022-11-20,353.177303457693,720.068942567237,222.512024747224,0,396.080737581717,8266.53445824566,"decompMedia","1_38_4",4,FALSE
"2856",2022-11-27,186.370351700298,1209.4950258192,58.4692826921697,0,1067.96103130238,9845.59991462343,"decompMedia","1_38_4",4,FALSE
"2857",2022-12-04,152.769356140135,1042.86336341826,10.1475743384597,0,780.753178040638,8416.6525697437,"decompMedia","1_38_4",4,FALSE
"2858",2022-12-11,250.674347462678,1046.9259930429,72.2794623663176,0,656.690003649381,9649.54239204355,"decompMedia","1_38_4",4,FALSE
"2859",2022-12-18,99.365231651326,529.859429472573,7.48163843627178,0,876.051890755516,7269.27814635687,"decompMedia","1_38_4",4,FALSE
"2860",2022-12-25,90.9751939195747,652.103680061842,68.5048161865031,0,638.044545734336,7510.38059042907,"decompMedia","1_38_4",4,FALSE
"2861",2023-01-01,377.110733001706,792.045070126044,122.140496963984,0,960.533333717281,6351.44819924795,"decompMedia","1_38_4",4,FALSE
"2862",2023-01-08,322.271391797789,154.02772036706,40.8644010614467,0,511.874986666631,8072.27706327093,"decompMedia","1_38_4",4,FALSE
"2863",2023-01-15,250.981982451983,169.246985748326,79.7274114555829,0,1099.21199141307,9110.98187811531,"decompMedia","1_38_4",4,FALSE
"2864",2023-01-22,472.134676894692,971.826429576784,173.746097863199,0,603.606055943897,8626.67672975587,"decompMedia","1_38_4",4,FALSE
"2865",2023-01-29,158.56884590035,364.515138987378,76.3864732357732,0,1165.59295327551,9608.81518495799,"decompMedia","1_38_4",4,FALSE
"2866",2023-02-05,129.265056838086,947.680238459266,39.1008552774029,0,647.938700829888,7842.63426287785,"decompMedia","1_38_4",4,FALSE
"2867",2023-02-12,226.78787212241,353.026298475676,75.7791863416854,0,415.850754469237,8507.73300380928,"decompMedia","1_38_4",4,FALSE
"2868",2023-02-19,256.341536892294,232.846770665242,28.6990902228096,0,186.914391045828,7806.25619483129,"decompMedia","1_38_4",4,FALSE
"2869",2023-02-26,58.7785734208493,574.427342654184,231.108784829812,0,124.055708863436,8640.64850128282,"decompMedia","1_38_4",4,FALSE
"2870",2023-03-05,84.7067461832357,549.678594237448,141.603947858305,0,218.801609020382,8949.16102936601,"decompMedia","1_38_4",4,FALSE
"2871",2023-03-12,126.226155605168,417.909092914883,57.2109277176792,0,355.029818953817,9094.64046152283,"decompMedia","1_38_4",4,FALSE
"2872",2023-03-19,250.289639659469,1005.56645798977,106.59250831035,0,773.475906440819,7286.74597703097,"decompMedia","1_38_4",4,FALSE
"2873",2023-03-26,263.617391242559,410.08679059299,88.8508660013563,0,494.197262564636,7042.2352675801,"decompMedia","1_38_4",4,FALSE
"2874",2023-04-02,199.711574577017,437.661960638973,76.944800704579,0,558.548782424224,7235.02069740073,"decompMedia","1_38_4",4,FALSE
"2875",2023-04-09,32.4528168666417,674.355490919764,53.511265496051,0,508.908925835323,7862.12212943018,"decompMedia","1_38_4",4,FALSE
"2876",2023-04-16,118.326609799467,642.913870238901,46.3906821196533,0,612.184890947405,8358.98056549721,"decompMedia","1_38_4",4,FALSE
"2877",2023-04-23,175.085416089022,390.71779338557,11.7805979982135,0,321.445094441359,9093.46293125438,"decompMedia","1_38_4",4,FALSE
"2878",2023-04-30,1069.39938837832,322.059434736502,196.216076518362,0,215.451666114318,7564.90379726245,"decompMedia","1_38_4",4,FALSE
"2879",2023-05-07,429.927414706645,733.409935131899,164.557772897572,0,152.81738630648,6068.22190518534,"decompMedia","1_38_4",4,FALSE
"2880",2023-05-14,331.878160235568,853.299255327705,135.926406829185,0,765.614915027229,10012.8247368903,"decompMedia","1_38_4",4,FALSE
"2881",2023-05-21,567.039827330927,707.877416627457,94.0486471360168,0,1214.89826807701,7504.63743124885,"decompMedia","1_38_4",4,FALSE
"2882",2023-05-28,508.58848503936,367.948656619541,34.9016027836491,0,641.925635721725,9059.80731359917,"decompMedia","1_38_4",4,FALSE
"2883",2023-06-04,729.712187646067,322.019520132239,33.3859254757758,0,351.206640507815,8570.7223675625,"decompMedia","1_38_4",4,FALSE
"2884",2023-06-11,144.285890293234,448.712209071287,11.8986748983422,0,592.009412811635,8683.78405068257,"decompMedia","1_38_4",4,FALSE
"2885",2023-06-18,62.7532615563042,526.952939555929,33.4648676665764,0,1216.06825692487,8446.24814353205,"decompMedia","1_38_4",4,FALSE
"2886",2023-06-25,72.6456174434905,684.728336050795,20.4403997740676,0,1582.54166148852,7959.61967448681,"decompMedia","1_38_4",4,FALSE
"2887",2023-07-02,24.2310779039766,507.795229703663,216.991000946935,0,889.930926708043,8780.59665138433,"decompMedia","1_38_4",4,FALSE
"2888",2023-07-09,126.090393624164,771.853360875599,191.06302718956,0,506.457045138782,7974.38354992817,"decompMedia","1_38_4",4,FALSE
"2889",2023-07-16,63.4509982186792,836.643542832985,125.430927830436,0,526.813923980932,9444.54375326188,"decompMedia","1_38_4",4,FALSE
"2890",2023-07-23,601.81353573969,1003.73829533437,45.1636799027386,0,555.889736140619,9189.71024558707,"decompMedia","1_38_4",4,FALSE
"2891",2023-07-30,178.223029599875,684.774083979127,23.7880453000624,0,400.344892253365,9162.89064616572,"decompMedia","1_38_4",4,FALSE
"2892",2023-08-06,135.81128022422,659.20346580352,65.7284610491529,0,206.611627579646,7998.00965901165,"decompMedia","1_38_4",4,FALSE
"2893",2023-08-13,369.015113417804,519.053327284315,169.801266087551,0,267.589948043746,8031.35206484221,"decompMedia","1_38_4",4,FALSE
"2894",2023-08-20,88.3362219819936,310.941840188588,35.1319033877776,0,1225.70982818669,6809.77226630445,"decompMedia","1_38_4",4,FALSE
"2895",2023-08-27,25.3265300306229,1144.22171798358,133.979304332648,0,660.530451924912,7647.14994114787,"decompMedia","1_38_4",4,FALSE
"2896",2023-09-03,145.904795531156,1050.41913263891,58.1540040287279,0,580.19887425559,6932.77899069274,"decompMedia","1_38_4",4,FALSE
"2897",2023-09-10,225.826869929378,917.20602027306,52.6011472879498,0,327.980384824962,9417.74729081211,"decompMedia","1_38_4",4,FALSE
"2898",2023-09-17,399.012196270649,640.925702044231,91.3788852987374,0,602.106684825198,8677.26107729579,"decompMedia","1_38_4",4,FALSE
"2899",2023-09-24,381.933852550847,332.556727263378,39.9673632059616,0,1395.63821335479,8621.01617895529,"decompMedia","1_38_4",4,FALSE
"2900",2023-10-01,315.752121440368,779.9527983667,65.8328400180745,0,1123.57756348848,8183.76591486014,"decompMedia","1_38_4",4,FALSE
"2901",2023-10-08,126.444840834552,554.460185556834,32.1143965879327,0,1208.68396503568,8549.92639655503,"decompMedia","1_38_4",4,FALSE
"2902",2023-10-15,211.839790227083,649.097305063696,42.0850976387309,0,1115.57055793664,10551.2055881479,"decompMedia","1_38_4",4,FALSE
"2903",2023-10-22,258.431343023517,406.132686602655,152.31389822624,0,928.776455460669,8645.49579239164,"decompMedia","1_38_4",4,FALSE
"2904",2023-10-29,110.107527642643,554.036214188396,115.898637586822,0,1261.91102462907,7689.40277992603,"decompMedia","1_38_4",4,FALSE
"2905",2023-11-05,774.121563215616,389.622886985841,162.319996032708,0,1069.3735715331,8797.68818099718,"decompMedia","1_38_4",4,FALSE
"2906",2023-11-12,490.645455445464,349.195531898283,64.8585098981726,0,661.60391445332,4892.31837403038,"decompMedia","1_38_4",4,FALSE
"2907",2023-11-19,132.614505887545,533.58936083812,139.614583662862,0,552.779197494812,7838.08033277077,"decompMedia","1_38_4",4,FALSE
"2908",2023-11-26,359.075337842319,210.634271108542,22.4456658801199,0,582.601136777344,7828.99832047641,"decompMedia","1_38_4",4,FALSE
"2909",2023-12-03,510.779662878874,132.371500854605,84.6990748977917,0,358.606551530396,7035.8519297601,"decompMedia","1_38_4",4,FALSE
"2910",2023-12-10,386.874454475563,216.341142015145,148.50130617178,0,416.965801889294,8658.80170113996,"decompMedia","1_38_4",4,FALSE
"2911",2023-12-17,203.966075297172,362.036060974439,23.4363439154509,0,398.944149782607,8494.02271712921,"decompMedia","1_38_4",4,FALSE
"2912",2023-12-24,94.1534740287032,746.417496039165,36.1413788271756,0,623.89684281743,6032.30761090448,"decompMedia","1_38_4",4,FALSE
"2913",2022-01-02,17814.09,7628.19,2937.19,2592.92,979.01,27.1,"adstockedMedia","1_50_2",4,FALSE
"2914",2022-01-09,17907.2431260331,12738.5685208063,3620.80526793489,5525.42795074589,1194.34009847841,52.763980244304,"adstockedMedia","1_50_2",4,FALSE
"2915",2022-01-16,17212.3292476917,12987.148193719,3055.21526262696,2663.13174813622,1144.85370182436,41.8914156982074,"adstockedMedia","1_50_2",4,FALSE
"2916",2022-01-23,16991.217267661,22461.9007532891,4586.45840982899,4213.55703338992,1998.12162525626,44.7004594864474,"adstockedMedia","1_50_2",4,FALSE
"2917",2022-01-30,36240.0043129722,20154.4698225577,2144.33731804662,7315.27801812773,1456.03753180746,54.7631722530927,"adstockedMedia","1_50_2",4,FALSE
"2918",2022-02-06,32169.5859339929,12282.0901080205,3304.93456125334,5277.90675728614,3440.53600882019,65.7207276403403,"adstockedMedia","1_50_2",4,FALSE
"2919",2022-02-13,20097.172238159,8563.82568502806,4858.84389061736,3198.93344906407,3578.98209206834,72.325683757482,"adstockedMedia","1_50_2",4,FALSE
"2920",2022-02-20,24670.162551555,13913.8385995086,4500.30833026998,3939.46131215585,3362.81050791334,35.5136687619623,"adstockedMedia","1_50_2",4,FALSE
"2921",2022-02-27,23262.0944682104,12331.9436069398,3879.30017833538,2303.3627819643,4365.1108442722,51.0499009504117,"adstockedMedia","1_50_2",4,FALSE
"2922",2022-03-06,10423.9735388114,16798.5633636302,3839.53177746425,3139.24268792672,2407.87683834961,67.9090682404544,"adstockedMedia","1_50_2",4,FALSE
"2923",2022-03-13,9974.05418133854,17041.9592969225,5229.55539591413,2848.02890360264,1534.88328633394,32.9861527318997,"adstockedMedia","1_50_2",4,FALSE
"2924",2022-03-20,19242.5883741254,14234.9684137829,13152.9353922642,3790.80721395693,2633.50108806725,51.2335621450478,"adstockedMedia","1_50_2",4,FALSE
"2925",2022-03-27,35363.5982192183,10028.9357793073,3219.02536095091,2554.08308967123,1941.21368148065,50.4393213749378,"adstockedMedia","1_50_2",4,FALSE
"2926",2022-04-03,22831.8443017962,6513.07311644795,13153.8942280033,3862.99068502874,1651.97139243606,55.3084920351964,"adstockedMedia","1_50_2",4,FALSE
"2927",2022-04-10,16632.8095925556,11612.5514744236,3152.04473534518,2554.692603312,1087.10792607034,41.8105540880945,"adstockedMedia","1_50_2",4,FALSE
"2928",2022-04-17,19554.8720593073,7805.56838717542,666.583747934751,5113.62446923305,974.441362366186,31.6871397584007,"adstockedMedia","1_50_2",4,FALSE
"2929",2022-04-24,15231.3064927013,7420.96278137262,2227.81720917879,2958.81987694857,3231.42832481281,24.2195854568266,"adstockedMedia","1_50_2",4,FALSE
"2930",2022-05-01,15939.681150473,11645.0681052351,4550.02711256652,866.727403556056,3497.68690735617,57.6895111071774,"adstockedMedia","1_50_2",4,FALSE
"2931",2022-05-08,18297.9684887027,12789.2156092417,11422.2115999104,1187.90093674078,3231.99701850664,64.7027615456087,"adstockedMedia","1_50_2",4,FALSE
"2932",2022-05-15,12252.8801230588,8548.25258354637,2813.06169522603,2777.08705735906,2362.05836427219,56.2580018188749,"adstockedMedia","1_50_2",4,FALSE
"2933",2022-05-22,25140.9427700269,17869.0698140534,5092.50595201344,7918.36985798931,2555.5755264343,44.8669597307556,"adstockedMedia","1_50_2",4,FALSE
"2934",2022-05-29,13646.7815150473,21258.8250361459,1535.38216198215,6082.76677829114,4255.0263841711,29.8905985926227,"adstockedMedia","1_50_2",4,FALSE
"2935",2022-06-05,9507.74360792121,19013.9379197941,10825.9210456401,1432.82993406875,2815.58253935879,53.7236546718778,"adstockedMedia","1_50_2",4,FALSE
"2936",2022-06-12,18033.0242783278,18138.8505129211,8635.07283075947,881.718915488575,2621.78262193411,37.6494956866079,"adstockedMedia","1_50_2",4,FALSE
"2937",2022-06-19,26058.4127901219,17808.1914951011,3247.75277143088,5612.4055156507,5704.77187941686,39.7017197399641,"adstockedMedia","1_50_2",4,FALSE
"2938",2022-06-26,23077.9962114256,20525.4464191213,8563.86116376207,5076.29574766729,5134.27322380672,41.5397672540256,"adstockedMedia","1_50_2",4,FALSE
"2939",2022-07-03,19758.2642303228,19567.0673631068,4023.12965646411,11009.948904534,3380.09952170231,46.4425350691866,"adstockedMedia","1_50_2",4,FALSE
"2940",2022-07-10,17313.0581894495,12342.1972902817,8118.55840626136,3947.76582318604,3767.16551909525,40.5501313300459,"adstockedMedia","1_50_2",4,FALSE
"2941",2022-07-17,15426.5652172675,11665.0962685296,4272.97397021332,1990.72931893626,2156.6640240387,49.0795197476479,"adstockedMedia","1_50_2",4,FALSE
"2942",2022-07-24,28872.3634925997,30049.2962136469,3943.52814752499,3045.45094324099,2231.31873555935,42.5845020868424,"adstockedMedia","1_50_2",4,FALSE
"2943",2022-07-31,25350.1523083604,13509.6318255551,2750.91826201106,2302.90103377598,3156.47219899959,57.4146264217412,"adstockedMedia","1_50_2",4,FALSE
"2944",2022-08-07,18500.2652221388,11124.8633540355,5527.81725048855,5563.18891294243,3300.6036682334,63.8574818479981,"adstockedMedia","1_50_2",4,FALSE
"2945",2022-08-14,14424.5430775639,18908.0237639212,4284.23812248612,2766.52050293825,3707.85583109937,53.8187652184673,"adstockedMedia","1_50_2",4,FALSE
"2946",2022-08-21,23569.3608810383,12290.1861761341,5334.55304939252,2574.80392975439,4284.58475219973,56.4651625353533,"adstockedMedia","1_50_2",4,FALSE
"2947",2022-08-28,31150.8045192602,16562.5247018822,1342.62247476213,1566.17881513577,4007.44103465812,76.7010837656543,"adstockedMedia","1_50_2",4,FALSE
"2948",2022-09-04,32391.4041631479,14626.5236623969,7993.41294781477,4589.15031947148,3819.24085912563,40.5343956696158,"adstockedMedia","1_50_2",4,FALSE
"2949",2022-09-11,17900.0200335036,10866.5263949875,10068.3886275708,2037.67607484818,3430.20846484161,33.8769277300357,"adstockedMedia","1_50_2",4,FALSE
"2950",2022-09-18,16663.2597122931,5814.71015001467,4789.51110663492,3802.94521193799,2163.53759922336,55.880292845926,"adstockedMedia","1_50_2",4,FALSE
"2951",2022-09-25,15095.9961242723,11195.9439759221,12533.7495394917,8952.38815742612,3860.83232577266,74.6047425575696,"adstockedMedia","1_50_2",4,FALSE
"2952",2022-10-02,16680.1038977958,9038.75542803777,11659.8048297481,2213.38229582896,3171.0355446743,51.1890810667298,"adstockedMedia","1_50_2",4,FALSE
"2953",2022-10-09,26438.9986197223,10944.3222887233,6622.81395532853,7109.74883458719,3749.3635028679,71.1319943397032,"adstockedMedia","1_50_2",4,FALSE
"2954",2022-10-16,36172.6190767509,14967.527172582,9018.45439833513,4526.18648316311,4489.39741348879,54.9170412350693,"adstockedMedia","1_50_2",4,FALSE
"2955",2022-10-23,28025.2832479857,18819.7394722814,7909.78510744921,1811.71894777418,3073.09948530949,42.8460733265305,"adstockedMedia","1_50_2",4,FALSE
"2956",2022-10-30,17651.2368196392,13165.1055347788,1444.52919968837,3085.81629114508,2386.47890851998,37.1577130950418,"adstockedMedia","1_50_2",4,FALSE
"2957",2022-11-06,18662.3773755474,10295.3487714173,2849.76744808792,4811.94870506317,2128.61053010916,55.7207120730547,"adstockedMedia","1_50_2",4,FALSE
"2958",2022-11-13,36564.4929155646,7255.39800394188,5875.53297730032,2237.66349678878,4244.92795387955,40.1784560107995,"adstockedMedia","1_50_2",4,FALSE
"2959",2022-11-20,25697.3997508921,16195.7796392594,10224.7320559922,3983.09002716354,2692.77949661298,49.618296453094,"adstockedMedia","1_50_2",4,FALSE
"2960",2022-11-27,19218.924517046,29809.6718358709,2055.22520176166,7837.25320019147,4958.78637250171,69.1732507425325,"adstockedMedia","1_50_2",4,FALSE
"2961",2022-12-04,17737.4546209984,25719.9203620409,820.419542008098,3226.60305191272,4020.69629044327,49.6943920571569,"adstockedMedia","1_50_2",4,FALSE
"2962",2022-12-11,22113.7355752497,25890.3887380126,3285.54525845149,1686.87064459265,3610.85729281642,65.9857854020607,"adstockedMedia","1_50_2",4,FALSE
"2963",2022-12-18,14801.6233274288,15016.0923760971,712.512152816151,2606.82124273385,4329.60712523006,38.2693447394717,"adstockedMedia","1_50_2",4,FALSE
"2964",2022-12-25,14354.0077140461,16180.6992427661,3189.75626239608,3138.88111032044,3552.88679204727,41.9038228368805,"adstockedMedia","1_50_2",4,FALSE
"2965",2023-01-01,26860.8753241418,18680.2134739881,4736.16550188496,5911.35547194616,4620.74773861705,32.0025032215738,"adstockedMedia","1_50_2",4,FALSE
"2966",2023-01-08,24753.1272573132,7529.60069198884,1988.10440627369,3406.84855209673,3141.77653474078,48.1715329206413,"adstockedMedia","1_50_2",4,FALSE
"2967",2023-01-15,22022.1570161528,6867.85513505516,3400.88307276087,2452.99613514888,5112.42369328834,59.3349362101691,"adstockedMedia","1_50_2",4,FALSE
"2968",2023-01-22,29920.0884830821,21612.2297521076,6845.63873747643,1505.80125402853,3458.6173779964,52.6738001121488,"adstockedMedia","1_50_2",4,FALSE
"2969",2023-01-29,17908.6448267319,11192.8638893094,2923.99202158635,775.448430876957,5379.24678387773,65.3765609997435,"adstockedMedia","1_50_2",4,FALSE
"2970",2023-02-05,16534.3054915079,21667.6350177315,2010.17977451641,899.113377861491,3620.58672730701,43.7689917617487,"adstockedMedia","1_50_2",4,FALSE
"2971",2023-02-12,21164.0824074208,11200.2572479311,3293.85121005115,919.828102192239,2807.22456824021,51.9097385438211,"adstockedMedia","1_50_2",4,FALSE
"2972",2023-02-19,22318.2128412933,8419.37244721588,1686.89961272823,2217.04499027039,1871.52217330256,44.2507028541182,"adstockedMedia","1_50_2",4,FALSE
"2973",2023-02-26,11899.3304737774,13738.0594477031,11607.2446414858,1022.99267965766,1510.39885666297,53.5890872080203,"adstockedMedia","1_50_2",4,FALSE
"2974",2023-03-05,13973.4971118547,13656.4174284296,4749.24841457052,2604.08635916611,1930.24221958457,56.8273293950881,"adstockedMedia","1_50_2",4,FALSE
"2975",2023-03-12,16507.9064081277,11534.943932248,2375.14677414437,8590.67569143615,2461.56556732085,58.3607408028129,"adstockedMedia","1_50_2",4,FALSE
"2976",2023-03-19,22167.4080257136,23014.8641598462,4187.84299627463,7122.343251113,3890.36296302171,38.8133281913913,"adstockedMedia","1_50_2",4,FALSE
"2977",2023-03-26,22605.9004267936,12234.0324290394,3529.33725719346,3461.06424352176,3012.68934025851,37.6934291609616,"adstockedMedia","1_50_2",4,FALSE
"2978",2023-04-02,19931.468361362,12007.4920656624,3197.31150649735,12230.6166290499,3227.36629912401,39.7089565724946,"adstockedMedia","1_50_2",4,FALSE
"2979",2023-04-09,9347.01925664297,15882.8573903322,2507.35732859151,5100.31738420392,3066.63368190242,45.6409593233041,"adstockedMedia","1_50_2",4,FALSE
"2980",2023-04-16,16093.7262594111,15595.5417724756,2342.68425442904,3939.34738298968,3409.09147266859,50.5180937546241,"adstockedMedia","1_50_2",4,FALSE
"2981",2023-04-23,18954.7601117392,11348.1883130948,1019.29999659948,3030.76964444901,2411.62376429044,58.8214676199461,"adstockedMedia","1_50_2",4,FALSE
"2982",2023-04-30,51287.5355459027,9832.05573054867,8370.95155222056,3052.61945507508,1960.34948162841,41.4892202729301,"adstockedMedia","1_50_2",4,FALSE
"2983",2023-05-07,28151.4206049338,16725.6817370085,6009.48445677116,2208.35686425151,1643.90502399155,29.6342088431711,"adstockedMedia","1_50_2",4,FALSE
"2984",2023-05-14,24912.3737629716,19730.181569718,4888.79190146685,2486.51823552668,3851.26205211367,72.7814215066972,"adstockedMedia","1_50_2",4,FALSE
"2985",2023-05-21,32941.5145498441,17227.2986449821,3571.50449991484,7194.84915174332,5513.38247069086,40.3887390316701,"adstockedMedia","1_50_2",4,FALSE
"2986",2023-05-28,30950.6125411098,11245.3494741528,1832.18152394112,7233.83923836538,3574.97025968973,58.6529348018349,"adstockedMedia","1_50_2",4,FALSE
"2987",2023-06-04,38233.2612761055,9903.69996065279,1945.99694932715,1719.89761217317,2561.11388926155,52.0614591227248,"adstockedMedia","1_50_2",4,FALSE
"2988",2023-06-11,17022.0669195608,11725.6812278019,1066.53987508053,994.208585489343,3350.15219618348,53.575694649944,"adstockedMedia","1_50_2",4,FALSE
"2989",2023-06-18,12189.8255725351,13120.4714512668,2048.74020523344,1477.92068819972,5539.37084263595,50.8251233391961,"adstockedMedia","1_50_2",4,FALSE
"2990",2023-06-25,13104.1687961187,16061.5583237165,1481.72979844389,5085.07625463341,7316.44634784401,45.772042306291,"adstockedMedia","1_50_2",4,FALSE
"2991",2023-07-02,8428.80804916946,13257.3471786153,10031.7109204467,6891.96211002037,4500.4102897714,55.1396860736801,"adstockedMedia","1_50_2",4,FALSE
"2992",2023-07-09,16584.4055994747,17887.0488739317,7311.54728052539,5573.75686366489,3181.61726363673,45.7827479450196,"adstockedMedia","1_50_2",4,FALSE
"2993",2023-07-16,12426.8222199525,19596.8936908003,4371.13820982715,2020.99671474367,3190.01273047008,63.5414495334508,"adstockedMedia","1_50_2",4,FALSE
"2994",2023-07-23,34370.7487751778,23825.0947478993,2066.00574249264,2026.05785326237,3257.47305507821,59.2667075797699,"adstockedMedia","1_50_2",4,FALSE
"2995",2023-07-30,18848.3118990362,17311.4051953974,1544.06927830629,3983.92570393304,2712.53287030178,58.9625613203334,"adstockedMedia","1_50_2",4,FALSE
"2996",2023-08-06,16873.3268158011,16386.1054770786,3041.77198501294,2871.9729151528,1937.26737152605,45.6124615825657,"adstockedMedia","1_50_2",4,FALSE
"2997",2023-08-13,26511.5228448226,13712.2201046439,6689.14493513034,2425.39992779878,2158.16950634433,46.7133995350055,"adstockedMedia","1_50_2",4,FALSE
"2998",2023-08-20,14037.1178053246,9923.35088449293,1632.31077330579,2356.68682725221,5520.67677158103,35.3947488069573,"adstockedMedia","1_50_2",4,FALSE
"2999",2023-08-27,8512.75061865063,27087.1860344452,5194.63769248678,5962.72210022391,3618.56687096877,43.6303121559542,"adstockedMedia","1_50_2",4,FALSE
"3000",2023-09-03,17608.499458983,25589.2877572524,2512.3523297791,5044.35043874249,3343.61386942794,36.7868948899261,"adstockedMedia","1_50_2",4,FALSE
"3001",2023-09-10,21175.6415587492,22428.7310671653,2513.72403422239,2971.64123242582,2454.47496312815,63.8596299644988,"adstockedMedia","1_50_2",4,FALSE
"3002",2023-09-17,27531.2827993652,16608.5402037662,3746.93050455041,3789.73125223112,3370.14432863583,53.1191190616268,"adstockedMedia","1_50_2",4,FALSE
"3003",2023-09-24,26829.9574071399,10779.258008937,2042.64236856672,1545.24457599543,6300.53840448544,52.7499150585216,"adstockedMedia","1_50_2",4,FALSE
"3004",2023-10-01,24449.7242649512,17957.072141931,2986.6542182057,1932.03885082249,5267.83108534003,47.9890988453858,"adstockedMedia","1_50_2",4,FALSE
"3005",2023-10-08,16299.8059897832,14241.136702459,1836.92765138366,5523.65168104533,5613.08675663749,52.3048852098802,"adstockedMedia","1_50_2",4,FALSE
"3006",2023-10-15,20510.1874167814,15702.249736428,2264.41834009201,1656.61101112097,5271.65216728371,80.2157924080256,"adstockedMedia","1_50_2",4,FALSE
"3007",2023-10-22,22401.8695869951,11612.6194455788,5947.19220362755,4203.16590914077,4599.27226103661,51.6133473280671,"adstockedMedia","1_50_2",4,FALSE
"3008",2023-10-29,15441.6733387573,13749.2146570742,4274.83622405246,1100.85771745347,5824.91267149116,42.701880546675,"adstockedMedia","1_50_2",4,FALSE
"3009",2023-11-05,40021.7132967149,11078.4987605038,6161.77057482336,7657.82972428637,5104.69824978822,55.433961297232,"adstockedMedia","1_50_2",4,FALSE
"3010",2023-11-12,30329.6864400742,10188.844498352,2601.34317919337,3141.47450367653,3701.24222378999,20.8312217008987,"adstockedMedia","1_50_2",4,FALSE
"3011",2023-11-19,16509.153959439,13129.3555951309,5331.06522055551,3993.3021560293,3294.39896747785,46.2313712965878,"adstockedMedia","1_50_2",4,FALSE
"3012",2023-11-26,26103.4851947088,7870.51192080275,1257.71461812119,3538.77714925745,3358.21680226909,45.1153479016624,"adstockedMedia","1_50_2",4,FALSE
"3013",2023-12-03,31157.7554101138,5937.95254689245,3602.50750847376,3521.17909814953,2571.44578238976,37.5315137176355,"adstockedMedia","1_50_2",4,FALSE
"3014",2023-12-10,26914.9770407352,7266.22543499056,5679.91803717636,3859.78516541345,2748.57899445447,54.282285452928,"adstockedMedia","1_50_2",4,FALSE
"3015",2023-12-17,19997.0510173475,9807.51428960601,1268.46825946362,1219.24160443611,2674.53493951826,51.5415147556288,"adstockedMedia","1_50_2",4,FALSE
"3016",2023-12-24,14443.6480752873,16770.6268140489,2062.36417635866,3093.30193478555,3429.70517696074,28.8900481044513,"adstockedMedia","1_50_2",4,FALSE
"3017",2022-01-02,148.608227513353,273.375759417533,144.166534598017,4.19977747174167,60.9566334605459,3433.60615378795,"decompMedia","1_50_2",4,FALSE
"3018",2022-01-09,150.50310882096,581.563834809445,191.205580178441,7.45718580212489,91.8729677031697,6718.06103106413,"decompMedia","1_50_2",4,FALSE
"3019",2022-01-16,136.669687964042,596.101753305103,152.522255618124,4.29342551827778,84.2183302215811,5443.11153099196,"decompMedia","1_50_2",4,FALSE
"3020",2022-01-23,132.415199697596,1043.76631674028,249.363022887825,6.15010562181993,258.525778832215,5789.85447913011,"decompMedia","1_50_2",4,FALSE
"3021",2022-01-30,701.874752198805,955.029313443782,87.8289694574188,8.94433959104139,137.638235099226,6932.95186039163,"decompMedia","1_50_2",4,FALSE
"3022",2022-02-06,559.798468341921,554.60335796387,169.925676763253,7.22629761038815,700.377341041658,8008.79956255573,"decompMedia","1_50_2",4,FALSE
"3023",2022-02-13,198.581990944514,328.929600567658,263.676534783798,4.97902194227173,747.922092066869,8579.91766841609,"decompMedia","1_50_2",4,FALSE
"3024",2022-02-20,319.064952528235,649.288808579075,244.641224955916,5.84887440428826,673.884883643949,4612.09790712523,"decompMedia","1_50_2",4,FALSE
"3025",2022-02-27,279.313900519709,557.56343259339,207.862511723657,3.80370075772931,1021.30186765329,6529.04565543008,"decompMedia","1_50_2",4,FALSE
"3026",2022-03-06,38.8440162859329,802.669264252048,205.348490003614,4.90509898485127,369.771107072519,8204.10978451559,"decompMedia","1_50_2",4,FALSE
"3027",2022-03-13,34.704149070101,814.680366656204,281.678907288855,4.53572552848968,153.114408848131,4266.93547427854,"decompMedia","1_50_2",4,FALSE
"3028",2022-03-20,179.024245048972,667.315061901836,436.369144314112,5.68099132305699,436.897844047331,6549.51068310277,"decompMedia","1_50_2",4,FALSE
"3029",2022-03-27,671.042683649141,418.106903510252,163.987894447048,4.14758228212479,244.324496692123,6460.64204389599,"decompMedia","1_50_2",4,FALSE
"3030",2022-04-03,267.61345225261,210.102119636629,436.375456801221,5.76291699003162,177.475986133537,6990.53816656918,"decompMedia","1_50_2",4,FALSE
"3031",2022-04-10,125.670855693661,514.522174768945,159.320768456867,4.14840362979915,75.6983161578313,5432.95217797986,"decompMedia","1_50_2",4,FALSE
"3032",2022-04-17,186.054957750873,283.770146381979,9.43541416481147,7.06922928214563,60.368544254273,4086.35507158553,"decompMedia","1_50_2",4,FALSE
