"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"328","search_spend",1012.64609948459,20267.0573092475,0.00258182634980065,194.875551050457,0.00246353590858688,20267.0573092475,0.00258182634980065,194.875551050457,0.00246353590858688,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.237074922782711,0.237074922782711,0.67526843441,0.253592979789202,0.0462716196579037,-0.0145455211865069,0.175034761383843,0.199471080614048,0.231571014749049,0.199471080614048,0.460173618334895,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,"1_45_4",1,45,4,180,8,194.875551050457,3652.42380582052,683.524575051286,0.0656389913914206,0.0656389913914206,15.2348471358551,15.2348471358551,4,FALSE,0.0264549689295661,0.00939900204997095,0,0.0986827209497373,0.153627116787834
"329","radio_spend",906.221497211193,19425.0816879261,0.00247456682949399,186.779631614674,0.00236119065216262,19425.0816879261,0.00247456682949399,186.779631614674,0.00236119065216262,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.227225870581205,0.227225870581205,0.67526843441,0.253592979789202,0.0462716196579037,-0.0145455211865069,0.175034761383843,0.199471080614048,0.231571014749049,0.199471080614048,0.460173618334895,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,"1_45_4",1,45,4,180,8,186.779631614674,3190.79877432114,1600.53704355191,0.117452132564572,0.117452132564572,8.51410679538087,8.51410679538087,4,FALSE,0.28877678723696,0.0453465134429832,0,0.631389472745347,0.317568941582955
"330","nps_score",3587.28186543169,157460.827771786,0.0200589808376928,1514.04642088255,0.0191399470328932,157460.827771786,0.0200589808376928,1514.04642088255,0.0191399470328932,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.67526843441,0.253592979789202,0.0462716196579037,-0.0145455211865069,0.175034761383843,0.199471080614048,0.231571014749049,0.199471080614048,0.460173618334895,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,"1_45_4",1,45,4,180,8,1514.04642088255,51.6155532226845,10.2482455303768,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.16949399206236
"331","(Intercept)",3952.65886231227,411076.521680476,0.0523618253226481,3952.65886231227,0.0517839815453449,411076.521680476,0.0523618253226481,3952.65886231227,0.0517839815453449,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"332","trend",1,7348068.39648115,0.935977253730108,70654.5038123188,0.92564818998123,7348068.39648115,0.935977253730108,70654.5038123188,0.92564818998123,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"333","season",0.0395681767069821,44.4099891628892,5.65682536580231e-06,0.427019126566242,5.59439894508879e-06,44.4099891628892,5.65682536580231e-06,0.427019126566242,5.59439894508879e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"334","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"335","holiday",0.0247528574128209,-48.188724438844,-6.13815053526522e-06,-2.00786351828517,-2.63051204261088e-05,-48.188724438844,-6.13815053526522e-06,-2.00786351828517,-2.63051204261088e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"336","bounce_rate",-1860.34189510626,-87764.4194144806,-0.0111791964672132,0,0,-87764.4194144806,-0.0111791964672132,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"337","session_duration",2.16846620252567,41153.1082222081,0.00524197260258572,395.702963675077,0.00518412432799764,41153.1082222081,0.00524197260258572,395.702963675077,0.00518412432799764,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"338","pages_per_session",124.411393599356,45884.1660733784,0.00584460206870464,441.193904551716,0.00578010342077929,45884.1660733784,0.00584460206870464,441.193904551716,0.00578010342077929,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"339","conversion_rate",5889.91729184072,19214.677181172,0.00244751406886147,184.756511357423,0.00242050430046934,19214.677181172,0.00244751406886147,184.756511357423,0.00242050430046934,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"340","tv_spend",237.740569642921,11675.3194233463,0.00148717088908951,112.262686762945,0.00147075907688183,11675.3194233463,0.00148717088908951,112.262686762945,0.00147075907688183,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.441829835513815,0.441829835513815,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,112.262686762945,38217.1371890803,23595.0838236956,0.00767762802922803,0.00767762802922803,130.248560648301,130.248560648301,1,FALSE,0.0208488834075249,0.006573445871475,0,0.0853621898106206,0.609524659971054
"341","digital_spend",19.1302148445802,782.761084539445,9.97060085321037e-05,7.52654888980236,9.86056936321742e-05,782.761084539445,9.97060085321037e-05,7.52654888980236,9.86056936321742e-05,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0296220761666798,0.0296220761666798,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,7.52654888980236,12134.55392544,3132.65046390158,0.000836106377052398,0.000836106377052397,1196.0200608987,1196.0200608987,1,FALSE,0.00657705775125368,0.0031492756240977,0,0.037473978019193,0.284953479441771
"342","social_spend",198.510800425593,4398.93035206976,0.000560323955646897,42.29740723144,0.000554140448692176,4398.93035206976,0.000560323955646897,42.29740723144,0.000554140448692176,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.166468993559635,0.166468993559635,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,42.29740723144,5042.8373454185,1067.03330695697,0.0106387052335223,0.0106387052335223,93.9964006944212,93.9964006944212,1,FALSE,0.0202288358106068,0.00304560273696287,0,0.0501055109870661,0.068055532608403
"343","search_spend",269.05972748479,5896.74949656829,0.000751112142937514,56.6995143900797,0.000742823175255833,5896.74949656829,0.000751112142937514,56.6995143900797,0.000742823175255833,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.223151056143714,0.223151056143714,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,56.6995143900797,3798.26975773799,829.370526968764,0.0190978238003009,0.0190978238003009,52.3619869183338,52.3619869183338,1,FALSE,0.0276953823041613,0.00314104786983297,0,0.0584575172289423,0.148093648903412
"344","radio_spend",194.33451866826,3671.16273579919,0.000467622867677052,35.2996416903768,0.000462462372172038,3671.16273579919,0.000467622867677052,35.2996416903768,0.000462462372172038,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.138928038616156,0.138928038616156,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,35.2996416903768,2968.86790484692,1378.60617407769,0.0221973785870467,0.0221973785870467,45.050364667094,45.050364667094,1,FALSE,0.0690303370990145,0.0231406382814058,0,0.296139688085649,0.254890717720098
"345","nps_score",886.648573856717,46637.6131350763,0.00594057413559186,448.438587837272,0.00587501637902574,46637.6131350763,0.00594057413559186,448.438587837272,0.00587501637902574,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.67691585228,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_46_1",1,46,1,181,8,448.438587837272,58.1923352902911,16.8250275979834,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.379468131744707
"346","(Intercept)",74165.5515461397,7713217.36079853,0.98103302880155,74165.5515461397,0.963560602464101,7713217.36079853,0.98103302880155,74165.5515461397,0.963560602464101,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"347","trend",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"348","season",0.0647924486537339,72.720862622958,9.24926198484262e-06,0.699239063682289,9.08453047839849e-06,72.720862622958,9.24926198484262e-06,0.699239063682289,9.08453047839849e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"349","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"350","holiday",0.0416370724082796,-81.0588198065382,-1.03097547736752e-05,-3.37745082527243,-4.38799211244019e-05,-81.0588198065382,-1.03097547736752e-05,-3.37745082527243,-4.38799211244019e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"351","bounce_rate",-3027.76872599466,-142839.531301887,-0.0181675546624524,0,0,-142839.531301887,-0.0181675546624524,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"352","session_duration",3.68566552863745,69946.4866891709,0.00889639309783442,672.562372011259,0.00873794626831147,69946.4866891709,0.00889639309783442,672.562372011259,0.00873794626831147,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"353","pages_per_session",200.313336951669,73877.561801145,0.00939638089062587,710.361171164856,0.00922902916226395,73877.561801145,0.00939638089062587,710.361171164856,0.00922902916226395,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"354","conversion_rate",9059.21439292787,29553.8751140486,0.00375891489371385,284.171876096621,0.00369196774549257,29553.8751140486,0.00375891489371385,284.171876096621,0.00369196774549257,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"355","tv_spend",575.136479519809,24399.5622203455,0.00310334524580017,234.61117519563,0.00304807394543105,24399.5622203455,0.00310334524580017,234.61117519563,0.00304807394543105,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.45703832564455,0.45703832564455,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,234.61117519563,36463.1750057005,21841.1216403159,0.0160450224967059,0.0160450224967059,62.3246243628082,62.3246243628082,1,FALSE,0.0208488834075249,0.006573445871475,0,0.0853621898106206,0.634736812553243
"356","digital_spend",110.714103745853,4410.90677175851,0.000561016891868263,42.4125651130626,0.000551025050585195,4410.90677175851,0.000561016891868263,42.4125651130626,0.000551025050585195,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0826225252458718,0.0826225252458718,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,42.4125651130626,12005.2102631066,3003.30680156815,0.00471151077039145,0.00471151077039145,212.246145394445,212.246145394445,1,FALSE,0.00657705775125368,0.0031492756240977,0,0.037473978019193,0.084087065699106
"357","social_spend",406.670277996237,7967.39573749868,0.00101336161116685,76.6095743990258,0.000995313405260934,7967.39573749868,0.00101336161116685,76.6095743990258,0.000995313405260934,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.149240595988134,0.149240595988134,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,76.6095743990258,5948.60362781897,1972.79958935743,0.0192689513008972,0.0192689513008972,51.8969602644353,51.8969602644353,1,FALSE,0.0202288358106068,0.00304560273696287,0,0.0501055109870661,0.158743595790764
"358","search_spend",340.301924247148,9317.57832702222,0.00118508939391641,89.5920992982906,0.00116398267627227,9317.57832702222,0.00118508939391641,89.5920992982906,0.00116398267627227,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.174531426391464,0.174531426391464,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,89.5920992982906,3875.43284137872,906.533610609488,0.030176874435404,0.030176874435404,33.1379580791437,33.1379580791437,1,FALSE,0.0276953823041613,0.00314104786983297,0,0.0584575172289423,0.196789325248755
"359","radio_spend",302.27476463492,7290.80674186932,0.000927307229371576,70.1039109795127,0.000910791672013459,7290.80674186932,0.000927307229371576,70.1039109795127,0.000910791672013459,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.13656712672998,0.13656712672998,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,70.1039109795127,3449.61920253946,1859.35747177023,0.0440832534815527,0.0440832534815527,22.6843511089413,22.6843511089413,1,FALSE,0.0690303370990145,0.0231406382814058,0,0.296139688085649,0.381194270517832
"360","nps_score",1107.66705996321,65208.5135072234,0.00829377709939388,627.004937569456,0.00814606300091403,65208.5135072234,0.00829377709939388,627.004937569456,0.00814606300091403,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.70846763996,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,"1_47_1",1,47,1,185,4,627.004937569456,50.1265257230995,8.75921803079184,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.15896514488685
"361","(Intercept)",74222.4696035347,7719136.83876761,0.981781411096729,74222.4696035347,0.963489212012501,7719136.83876761,0.981781411096729,74222.4696035347,0.963489212012501,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"362","trend",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"363","season",0.0697699931516922,78.3074909593889,9.95977148473864e-06,0.752956643840278,9.7742045950287e-06,78.3074909593889,9.95977148473864e-06,0.752956643840278,9.7742045950287e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"364","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"365","holiday",0.0435192640551126,-84.72305998284,-1.0775754740431e-05,-3.530127499285,-4.58249338880498e-05,-84.72305998284,-1.0775754740431e-05,-3.530127499285,-4.58249338880498e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"366","bounce_rate",-3170.06497020509,-149552.570066881,-0.0190212890819599,0,0,-149552.570066881,-0.0190212890819599,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"367","session_duration",3.83195821094895,72722.8262882249,0.00924946927402762,699.257945079085,0.00907713648032057,72722.8262882249,0.00924946927402762,699.257945079085,0.00907713648032057,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"368","pages_per_session",208.710796273296,76974.6287735541,0.00979024743756353,740.140661284174,0.00960783905909189,76974.6287735541,0.00979024743756353,740.140661284174,0.00960783905909189,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"369","conversion_rate",9447.91828665773,30821.9438265635,0.00392018073197143,296.364844486188,0.00384714133075149,30821.9438265635,0.00392018073197143,296.364844486188,0.00384714133075149,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"370","tv_spend",439.269064159997,16890.9701866609,0.00214832835471541,162.413174871739,0.00210830147142084,16890.9701866609,0.00214832835471541,162.413174871739,0.00210830147142084,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.361804515968441,0.361804515968441,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,162.413174871739,31838.8688338898,17216.8154685052,0.0111074122637404,0.0111074122637404,90.0299706408173,90.0299706408173,1,FALSE,0.0208488834075249,0.006573445871475,0,0.0853621898106206,0.480250184899851
"371","digital_spend",106.597079787841,4412.51631216504,0.000561219030304995,42.4280414631254,0.000550762598642954,4412.51631216504,0.000561219030304995,42.4280414631254,0.000550762598642954,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0945160823139978,0.0945160823139978,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,42.4280414631254,12324.0726571959,3322.16919565739,0.0047132300012329,0.0047132300012329,212.168725001415,212.168725001415,1,FALSE,0.00657705775125368,0.0031492756240977,0,0.037473978019193,0.0925129788758912
"372","social_spend",378.329074724666,7915.22135830004,0.00100672100477175,76.1078976759619,0.000987964140124065,7915.22135830004,0.00100672100477175,76.1078976759619,0.000987964140124065,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.16954401083393,0.16954401083393,0.69662756603,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,"1_47_3",1,47,3,187,5,76.1078976759619,5716.88410771944,1741.0800692579,0.0191427688436607,0.0191427688436607,52.2390469303065,52.2390469303065,1,FALSE,0.0202288358106068,0.00304560273696287,0,0.0501055109870661,0.129326636358863
